Timestamp,Node,Cl2,Temp,pH,TOC,Br
21-10-24 4:00,169,3.18,22.07,7.84,8.38,2.88
21-10-24 4:00,163,1.32,13.67,7.03,3.35,4.09
21-10-24 4:00,164,2.91,22.81,7.16,3.17,3.29
21-10-24 4:00,162,0.63,27.07,6.57,6.44,2.66
21-10-24 4:00,161,2.94,13.19,7.05,8.09,2.78
21-10-24 4:00,106,3.07,27.46,6.96,2.44,2.75
21-10-24 4:00,124,3.62,28.33,7.37,11.9,4.84
21-10-24 4:00,125,0.38,26.46,6.98,2.27,4.21
21-10-24 4:00,125001,2,10.2,7.22,7.02,2.1
21-10-24 4:00,126,3.95,24.8,7.3,1.23,3.38
21-10-24 4:00,127,1.82,17.7,7.56,4.26,3.9
21-10-24 4:00,128,2.15,10.08,7.72,10.98,2.85
21-10-24 4:00,129,1.66,19.18,6.82,9.55,3.3
21-10-24 4:00,130,2.53,13.83,7.15,3.87,3.31
21-10-24 4:00,132,1.51,20.17,7.04,3.37,3.17
21-10-24 4:00,131001,2.09,29.98,7.37,8.35,2.33
21-10-24 4:00,131,2.26,10.72,6.77,12.39,3.95
21-10-24 4:00,133,3.19,11.38,6.56,12.22,3.77
21-10-24 4:00,134,0.58,11.7,6.68,3.93,3.59
21-10-24 4:00,135,2.36,28.42,7.76,12.2,4.24
21-10-24 4:00,136,0.32,19.3,8.32,9.56,3.3
21-10-24 4:00,137,0.87,21.24,8.44,8.03,4.85
21-10-24 4:00,138,1.42,18.37,8.43,1.43,2.01
21-10-24 4:00,139,1.9,29.84,8.11,7.62,4.49
21-10-24 4:00,141,0.99,24.86,7.4,8.97,3.86
21-10-24 4:00,143,3.5,13.92,6.98,1.05,3.84
21-10-24 4:00,144,2.48,28.36,7.06,2.72,4.41
21-10-24 4:00,145,3.77,12.56,6.85,11.86,2.91
21-10-24 4:00,142,3.48,11.61,6.6,3.89,2.54
21-10-24 4:00,140001,0.22,29.97,7.02,12,3.07
21-10-24 4:00,151,2.18,13.5,7.79,4.92,2.12
21-10-24 4:00,152,2.81,23.83,7.68,6.81,4.41
21-10-24 4:00,107,3.51,29.78,7.64,7.25,2.13
21-10-24 4:00,108,2.32,14.43,7.11,3.15,3.61
21-10-24 4:00,109,0.53,23.88,7.01,8.81,4.54
21-10-24 4:00,110,0.51,11.24,7.01,7.51,2.05
21-10-24 4:00,111,2.52,10.69,6.64,4.01,3.69
21-10-24 4:00,113,3.58,24.62,7.22,11.85,4.78
21-10-24 4:00,114,1.31,10.6,6.53,8.07,2.14
21-10-24 4:00,112,1.03,11.41,6.55,13.26,4.37
21-10-24 4:00,115,1.14,11.11,8,12.52,3.6
21-10-24 4:00,116,2.03,13.66,8.45,3.15,4.37
21-10-24 4:00,117,0.74,17.22,8.48,10.59,2.23
21-10-24 4:00,118,0.59,19.49,8.47,10.39,2.46
21-10-24 4:00,119,2.03,25.88,7.4,6.5,3.22
21-10-24 4:00,105,3.05,22.38,8.47,10.43,4.37
21-10-24 4:00,102,0.68,18.02,6.81,11.7,3.38
21-10-24 4:00,103,2.13,28.64,7.4,10.22,2.55
21-10-24 4:00,104,2.26,18.26,6.63,8.14,3.15
21-10-24 4:00,100,1.1,24.7,7.04,2.89,4.08
21-10-24 4:00,101,0.19,28.97,7.66,4.03,3.48
21-10-24 4:00,96,0.22,26.33,7.63,4.38,4.19
21-10-24 4:00,97,2.34,26.01,7.44,12.77,3.62
21-10-24 4:00,98,0.21,13.54,7.06,8.45,4.08
21-10-24 4:00,99,1.98,27.92,7.16,4.97,4.21
21-10-24 4:00,93,0.24,27.25,7.77,0.34,3.72
21-10-24 4:00,94,3.45,23.45,7.69,9.26,3.78
21-10-24 4:00,95,1.18,14.89,7.6,6.77,2.41
21-10-24 4:00,92,0.31,27.14,6.99,1.63,2.45
21-10-24 4:00,160,3.16,25.3,6.84,8.4,2.37
21-10-24 4:00,159001,0.49,29.01,7.19,8.34,4.34
21-10-24 4:00,159,1.38,22.86,6.76,11.14,4.29
21-10-24 4:00,156,3.96,25.77,8.41,0.72,2.33
21-10-24 4:00,157,0.41,13.77,6.7,8.26,3.5
21-10-24 4:00,158,2.48,17.32,7.7,9.99,4.13
21-10-24 4:00,155,2.2,27.25,7.05,7.78,4.84
21-10-24 4:00,154,3.86,13.16,8.3,3.21,4.21
21-10-24 4:00,153,2.02,19.91,6.91,4.47,4.03
21-10-24 4:00,55,2.2,29.57,8.37,9.23,2.39
21-10-24 4:00,59,1.35,18.95,8.28,5.27,3.33
21-10-24 4:00,60,1.96,11.09,8.23,12.91,2.36
21-10-24 4:00,61,0.59,15.28,8.19,9.58,2.51
21-10-24 4:00,62,3.28,20.58,7.47,4.39,3.02
21-10-24 4:00,147,3.26,25.66,7.15,1.02,2.9
21-10-24 4:00,150,2.87,16.6,6.58,4.43,4.82
21-10-24 4:00,148,2.37,16.74,7.71,1.96,3.49
21-10-24 4:00,149,0.31,27.17,8.36,9.45,3.38
21-10-24 4:00,63,1.42,27.7,8.42,11.6,2.36
21-10-24 4:00,64,3.67,21.45,8.03,2.88,3.62
21-10-24 4:00,65,2.64,26.35,8.31,2.4,2.43
21-10-24 4:00,66,0.59,17.09,6.63,5.12,4.34
21-10-24 4:00,67,2.43,19.28,7.57,10.2,4.11
21-10-24 4:00,68,3.92,15.91,6.65,11.79,4.95
21-10-24 4:00,69,1.25,17.47,6.66,1.42,4.44
21-10-24 4:00,70,2.34,17.42,6.84,1.49,3.46
21-10-24 4:00,71,0.92,27.95,7.89,4.05,2.51
21-10-24 4:00,72,2.54,27.68,8.49,9.96,3.63
21-10-24 4:00,56,3.98,16.63,7.92,9.37,4.33
21-10-24 4:00,57,2.25,16.61,7.37,10.93,2.99
21-10-24 4:00,58,0.79,17.17,8.11,1.03,2.71
21-10-24 4:00,53,3.84,28.24,8.14,11.57,4.88
21-10-24 4:00,54,0.24,16.05,6.7,11.81,4.82
21-10-24 4:00,52,2.15,11.23,6.58,1.82,2.24
21-10-24 4:00,46001,2.19,28.7,7.1,4.03,2.74
21-10-24 4:00,50,2,25.74,6.87,6.26,2.72
21-10-24 4:00,51,1.12,26.68,7.73,9.81,2.33
21-10-24 4:00,47,1.38,18.41,8.17,0.41,3.35
21-10-24 4:00,48,3.67,13.21,7.4,10.4,3.4
21-10-24 4:00,49,3.11,11.81,8.36,13.08,3.47
21-10-24 4:00,42,3.02,16.33,7.85,10.19,3.1
21-10-24 4:00,45,3.63,14.11,7.48,1.77,3.33
21-10-24 4:00,46,0.97,10.11,7.46,6.63,4.13
21-10-24 4:00,41,1.13,10.5,8.17,4.97,3.71
21-10-24 4:00,35,2.23,10.83,7.35,6.05,2.68
21-10-24 4:00,36,2.12,22.79,8,9.47,3.97
21-10-24 4:00,39,2.5,25.14,8.3,10.87,2.63
21-10-24 4:00,40,0.18,26.69,8.13,8.56,2.46
21-10-24 4:00,37,3.07,14.83,6.67,1.54,3.31
21-10-24 4:00,91,0.99,13.92,8.22,11.04,4.77
21-10-24 4:00,90,1.12,26.1,6.86,3.68,2.38
21-10-24 4:00,89,1.68,17.9,6.7,12.61,2.96
21-10-24 4:00,31,0.61,13.97,7.14,1.66,3.48
21-10-24 4:00,32,2.04,27.73,7.84,10.36,3.72
21-10-24 4:00,34,2.91,17.95,7.03,4.94,4.85
21-10-24 4:00,33,1.53,20.33,7.04,13.13,4.71
21-10-24 4:00,28001,0.54,16.35,8.25,11.34,4.88
21-10-24 4:00,28,1.41,13.25,7,1.91,2.56
21-10-24 4:00,29,3,15.39,6.76,5.24,3.31
21-10-24 4:00,30,1.34,20.79,7.85,0.36,4.43
21-10-24 4:00,27,2.65,22.16,6.89,3.51,3.07
21-10-24 4:00,26,1.01,12.74,7.51,12.34,4.84
21-10-24 4:00,23,1.11,28.92,7.56,1.84,2.88
21-10-24 4:00,22,0.48,18.27,8.14,1.45,4.57
21-10-24 4:00,87,0.3,25.86,6.7,3.34,2.08
21-10-24 4:00,86,3.15,28.9,6.82,12.59,2.29
21-10-24 4:00,83,0.95,15.71,7.05,11.87,2.66
21-10-24 4:00,77,1.92,14.21,8.42,7.54,2.73
21-10-24 4:00,81,3.98,12.09,7.67,11.51,4.76
21-10-24 4:00,78,1.73,26.35,7.74,2.53,3.12
21-10-24 4:00,79,1.07,12.41,7.59,7.71,3.07
21-10-24 4:00,80,2.69,21.95,6.69,11.58,3.51
21-10-24 4:00,82,3.95,11.88,7.29,1.62,2.43
21-10-24 4:00,84,1,15.45,6.94,7.13,3.39
21-10-24 4:00,85,2.63,17.61,8.13,4.07,3.3
21-10-24 4:00,121,0.27,14.83,8.16,2.96,4.49
21-10-24 4:00,122,3.72,13.56,7.89,11.76,2.44
21-10-24 4:00,123,1.72,11.63,8.04,13.37,4.43
21-10-24 4:00,120,2.97,19.44,6.85,1.53,4.11
21-10-24 4:00,75,1.5,21.89,7.61,2.95,3.67
21-10-24 4:00,76,1.46,24.76,8.03,0.48,2.36
21-10-24 4:00,73,3.67,16.68,7.73,7.51,2.79
21-10-24 4:00,74,1.5,27.41,6.71,0.44,3.01
21-10-24 4:00,227,0.12,19.9,7.21,10.29,4.38
21-10-24 4:00,215001,1.69,10.55,7.61,12.48,3.62
21-10-24 4:00,215,0.21,25.74,6.74,4.94,3.04
21-10-24 4:00,219,2.61,19.75,8.22,7.88,2.26
21-10-24 4:00,220,2.7,19.25,8.02,6.58,3.63
21-10-24 4:00,221,0.59,25.42,7.73,13.44,4.75
21-10-24 4:00,222,1.87,11.69,8.42,3.06,2.79
21-10-24 4:00,223,1.37,11.43,8.43,2.48,3.15
21-10-24 4:00,223001,0.37,29.38,6.93,7.47,4.42
21-10-24 4:00,224,2.37,25.14,7.63,5.1,3.38
21-10-24 4:00,225,2.11,15.27,7.84,12.2,2.19
21-10-24 4:00,226,1.41,10.62,6.83,7.06,4.17
21-10-24 4:00,214,1.06,14.21,7.63,12.51,3.55
21-10-24 4:00,216,2.7,15.42,6.77,1.57,3.89
21-10-24 4:00,217,1.11,24.51,7.35,12.68,3.13
21-10-24 4:00,218,0.1,16.07,6.63,11.1,2.56
21-10-24 4:00,201,0.6,18.86,7,11.57,4.21
21-10-24 4:00,203,1.43,28.25,7.28,4.93,2.86
21-10-24 4:00,204,0.34,26.64,6.63,4.75,2.75
21-10-24 4:00,205,0.32,13.9,7.33,4.34,2.69
21-10-24 4:00,211,2.58,28.53,8.33,11.06,2.32
21-10-24 4:00,212,3.31,16.68,8.16,0.13,2.71
21-10-24 4:00,206,0.63,29.64,7.72,11.09,3.41
21-10-24 4:00,207,1.64,24.71,7.96,9.8,4.29
21-10-24 4:00,208,3.55,10.32,8.36,12.23,4.34
21-10-24 4:00,209,2.91,11.93,7.25,10.73,4.08
21-10-24 4:00,210,0.54,24.5,7.42,0.88,2.44
21-10-24 4:00,213,0.24,18.04,6.68,4.82,3.9
21-10-24 4:00,200001,1.06,12.42,8,9.46,3.73
21-10-24 4:00,199,2.63,13.47,7.3,11.94,2.49
21-10-24 4:00,196,2.4,13.33,8.25,10.92,3.75
21-10-24 4:00,197,0.73,10.68,7.77,8.41,2.84
21-10-24 4:00,198,3.9,23.15,8,0.85,2.26
21-10-24 4:00,233,1.42,26.03,6.93,0.72,2.17
21-10-24 4:00,232,0.51,23.95,7.58,3.91,3.62
21-10-24 4:00,231,2.37,12.07,6.85,5.4,4.55
21-10-24 4:00,230,0.58,22.47,7.58,1.35,4.35
21-10-24 4:00,234,2.94,11.64,7.14,7.01,3.74
21-10-24 4:00,194,0.75,12.1,8.1,3.87,4.22
21-10-24 4:00,195,0.12,24.84,6.68,11.76,2.4
21-10-24 4:00,192,3.42,21.67,7.74,4.91,4.61
21-10-24 4:00,193,0.35,23.35,6.89,0.74,3.26
21-10-24 4:00,234001,3.89,16.16,8.07,5.98,4.44
21-10-24 4:00,235,3.03,20.75,7.01,11.61,4.66
21-10-24 4:00,236,3.04,16.37,7.11,6.22,4.73
21-10-24 4:00,237,1.9,27.99,7.14,1.65,3.11
21-10-24 4:00,238,1.71,22.82,8.35,9.74,2.39
21-10-24 4:00,240,3.8,13.46,7.45,13.56,2.46
21-10-24 4:00,239,3.2,24.46,7.32,3.93,2.18
21-10-24 4:00,190001,2.9,24.78,6.75,4.99,2.29
21-10-24 4:00,187,3.04,14.9,6.71,0.85,3.48
21-10-24 4:00,188,1.13,25.91,8.47,12.91,4.99
21-10-24 4:00,189,1.67,28.91,6.71,6.13,3.68
21-10-24 4:00,186,0.2,18.93,6.76,0.86,3.64
21-10-24 4:00,185,1.56,10.34,7,2.64,2.61
21-10-24 4:00,235001,1.53,12.88,7.64,5.73,4.59
21-10-24 4:00,241,1.3,19.38,7.88,7.43,2.76
21-10-24 4:00,242,1.34,23.45,6.85,10.33,4.08
21-10-24 4:00,243,1.4,17.22,7.53,6.71,3.65
21-10-24 4:00,244,0.48,14.04,7.18,9.62,4.08
21-10-24 4:00,245,2.77,14.81,8.24,4.44,2.78
21-10-24 4:00,183,3.95,24.69,6.74,9.33,2.81
21-10-24 4:00,184,0.69,15.61,8.17,13.69,2.6
21-10-24 4:00,182,0.38,19.07,6.98,5.49,2.01
21-10-24 4:00,249,1.54,29.11,8.09,6.01,4.2
21-10-24 4:00,248,0.68,27.5,6.54,4.73,3
21-10-24 4:00,247,3.31,24.09,7.45,8,3.15
21-10-24 4:00,246,1.75,24.36,6.58,5.91,2.53
21-10-24 4:00,181,3.9,23.39,8.05,11.88,4.28
21-10-24 4:00,266,0.92,21.56,7.35,0.6,4.63
21-10-24 4:00,180004,1.75,21.98,7.2,5.29,3.55
21-10-24 4:00,190,1.23,15.58,7.34,5.58,4.78
21-10-24 4:00,191,3.08,29.51,6.51,8.7,2.82
21-10-24 4:00,180003,2.4,29.01,8.08,8.42,2.22
21-10-24 4:00,180002,3.8,16.13,8.02,3.47,4.96
21-10-24 4:00,180001,3.29,25.99,7.02,2.06,2.09
21-10-24 4:00,180,2.76,12.23,7.73,12.35,4.13
21-10-24 4:00,287,1.02,17.27,6.95,4.49,4.22
21-10-24 4:00,286,1.03,10.26,7.13,3.7,3.85
21-10-24 4:00,285,1.18,25.36,6.51,4.22,4.88
21-10-24 4:00,284,1.26,29.33,6.54,4.63,3.83
21-10-24 4:00,200,0.64,13.94,8.28,0.1,2.79
21-10-24 4:00,274,3.48,16.36,7.85,12.79,2.31
21-10-24 4:00,275,1,24.85,7.28,4.97,4.84
21-10-24 4:00,276,2.18,10.58,6.88,3.64,2.44
21-10-24 4:00,265,1.97,17.01,6.58,8.21,2.8
21-10-24 4:00,268,3.5,23.85,6.98,11.6,4.15
21-10-24 4:00,269,1.65,16.93,7.45,11.09,3.2
21-10-24 4:00,271,3.35,21.25,6.96,6.75,2.51
21-10-24 4:00,270,3.71,23.31,6.88,3.9,2.55
21-10-24 4:00,318,3.13,17.44,6.98,11.65,4.18
21-10-24 4:00,317,2.24,16.53,7.13,5.98,2.17
21-10-24 4:00,316,3.19,18.33,6.73,6.22,2.5
21-10-24 4:00,315,2.06,21.65,6.77,10.55,3.46
21-10-24 4:00,313,1.54,15.62,8.27,12.35,4.31
21-10-24 4:00,314,1.32,27.44,7.23,5.16,2.28
21-10-24 4:00,312,1.37,26.48,6.7,10.59,2.31
21-10-24 4:00,310,1.39,23.89,6.86,6.88,2.54
21-10-24 4:00,311,3.65,25.31,6.59,3.28,4.89
21-10-24 4:00,309,3.44,13.39,8.14,2.71,4.85
21-10-24 4:00,297,1.8,15.72,6.72,11.81,4.66
21-10-24 4:00,298,3.1,28.14,7.44,1.95,4.53
21-10-24 4:00,299,0.42,11.25,6.93,10.36,3.03
21-10-24 4:00,296,2.59,17.01,7.19,0.81,2.75
21-10-24 4:00,294,2.39,27.3,6.89,11.62,2.62
21-10-24 4:00,293,3.86,20.79,6.75,12.15,2.35
21-10-24 4:00,291,3.97,20.53,6.66,7.52,4.92
21-10-24 4:00,295,0.29,24.96,7.47,11.3,3.66
21-10-24 4:00,288,2.72,10.3,7.02,8.01,3.46
21-10-24 4:00,289,0.43,29.76,8.29,5.42,3.29
21-10-24 4:00,290,0.65,18.24,7.66,12.01,2.51
21-10-24 4:00,282,3.36,21.75,8.44,9.91,3.64
21-10-24 4:00,277,2.24,27.81,8.16,7.98,3.11
21-10-24 4:00,278,3.74,11.78,7.6,12.94,3.33
21-10-24 4:00,279,2.32,22.53,6.93,1.75,4.78
21-10-24 4:00,280,3.5,19.93,7.38,3.58,4.44
21-10-24 4:00,281,3.01,15.58,8,4.27,4.01
21-10-24 4:00,272,0.38,28.16,8.02,11.83,4.64
21-10-24 4:00,273,0.92,15.24,7.99,6.89,2.27
21-10-24 4:00,264,0.47,19.23,7.48,3.68,4.09
21-10-24 4:00,257001,1.07,28.1,7.4,5.35,4.52
21-10-24 4:00,258001,0.46,28.82,7.86,2.24,2.05
21-10-24 4:00,259001,3,22.77,7.19,7.73,4.46
21-10-24 4:00,260001,2.75,22.09,6.9,12.48,4.6
21-10-24 4:00,261,1.24,25.35,7.09,4.26,4.73
21-10-24 4:00,262,1.12,29.24,7.78,12.48,4.54
21-10-24 4:00,263,2.21,19.83,7.37,2.69,3.09
21-10-24 4:00,255,3.94,12.92,6.97,11.76,3.52
21-10-24 4:00,258,4,17.13,7.96,0.89,3.1
21-10-24 4:00,259,2,10.79,7.25,6.86,4.52
21-10-24 4:00,260,3.47,26.04,6.93,8.77,3.53
21-10-24 4:00,256,1.48,19.25,8.47,2.79,2.14
21-10-24 4:00,257,2.26,12.54,8.23,8.77,2.42
21-10-24 4:00,254,1.75,12.18,7.02,6.23,3.77
21-10-24 4:00,250004,2.28,24.05,8.38,9.49,2.73
21-10-24 4:00,421,0.46,19.16,8.25,10.31,4.21
21-10-24 4:00,420,0.17,20.88,7.01,8.25,4.02
21-10-24 4:00,419,0.75,26.05,8.03,0.75,3.7
21-10-24 4:00,418,0.91,24.48,8.05,7.74,2.56
21-10-24 4:00,416,2.14,27.04,7.66,3.09,4.6
21-10-24 4:00,417,2.52,22.55,8.18,1.76,4.13
21-10-24 4:00,415,4,17.76,6.6,5.12,3.14
21-10-24 4:00,414,3.75,18.68,6.65,2.68,3.57
21-10-24 4:00,413,2.63,10.22,7.26,11.76,4.09
21-10-24 4:00,250001,2.11,10.01,8.36,5.39,3.17
21-10-24 4:00,21,1.77,17.45,7.56,1.54,3.5
21-10-24 4:00,319,2.63,23.31,6.8,8.15,4.39
21-10-24 4:00,320,3.67,24.3,7.18,6.56,3.53
21-10-24 4:00,20,3.06,15.45,8.45,3.41,4.44
21-10-24 4:00,19,3.99,27.23,6.55,3.8,2.5
21-10-24 4:00,18,1.15,18.85,8.34,6.45,4.01
21-10-24 4:00,302,2.17,20.11,7.08,0.54,2.19
21-10-24 4:00,303,3.9,11.03,7.75,12.21,2.91
21-10-24 4:00,305,2.06,15.08,6.51,10.22,3.86
21-10-24 4:00,306,2.08,26.62,7.36,0.71,3.97
21-10-24 4:00,307,2.7,13.5,7.1,1.46,2.5
21-10-24 4:00,321,3.92,13.68,7.35,7.26,2.39
21-10-24 4:00,11,2.92,27.62,6.63,2.88,2.14
21-10-24 4:00,322,1.05,21.39,7.37,8.95,2.35
21-10-24 4:00,323,1.24,20,8.01,0.19,4.48
21-10-24 4:00,301,3.34,27.46,8.21,1.03,4.92
21-10-24 4:00,300,1.37,16.91,7.9,8.35,2.57
21-10-24 4:00,324,3.17,19.18,6.85,12.07,3.97
21-10-24 4:00,368,2.3,13.72,7.11,9.11,2.6
21-10-24 4:00,367,3.84,13.62,8.15,4.72,3.32
21-10-24 4:00,369,3.32,20.34,6.63,7.29,3.6
21-10-24 4:00,325,2.49,17.62,7.54,1.58,4.33
21-10-24 4:00,365,1.11,26.57,7.36,10.74,4.18
21-10-24 4:00,362,3.83,29.09,7.36,4.23,2.38
21-10-24 4:00,360001,3.06,24.08,8.42,8.67,4.07
21-10-24 4:00,360,2.53,19.57,7.26,3.7,3.25
21-10-24 4:00,359,3.88,18.48,8.37,4.34,2.87
21-10-24 4:00,361,1.68,16.77,7.25,1.14,3.06
21-10-24 4:00,366,1.99,21.06,6.65,13.64,3.26
21-10-24 4:00,364,2.89,22.11,8.46,1.28,4.47
21-10-24 4:00,363,3.14,22.5,7.91,7.57,3.8
21-10-24 4:00,326,1.77,24.83,7.73,0.61,3.24
21-10-24 4:00,327,2.73,26.19,7.77,4.2,2.67
21-10-24 4:00,328,3.26,16.55,8.24,8.7,4.96
21-10-24 4:00,329,3.25,18.8,8.43,10.4,2.39
21-10-24 4:00,330,0.57,11.45,7.68,12.31,4.62
21-10-24 4:00,334,3.64,23.31,6.74,4.5,3.73
21-10-24 4:00,336,2.75,29.58,7.97,3.35,3.9
21-10-24 4:00,331,1.14,21.07,6.56,6.11,3.42
21-10-24 4:00,332,3.85,16.18,7.69,12.63,2.64
21-10-24 4:00,333,1.05,19.99,7.66,2.98,3.14
21-10-24 4:00,337,1.28,10.56,7.53,8.82,2.9
21-10-24 4:00,338,1.94,26.72,6.56,3.2,2.68
21-10-24 4:00,340,2.43,17.63,7.77,8.25,4.17
21-10-24 4:00,341,3.01,22.59,7.51,8.46,4.56
21-10-24 4:00,250,1.06,29.5,8.46,6.92,2.61
21-10-24 4:00,251,1.53,10.3,8.36,5.75,2.22
21-10-24 4:00,253,2.62,23.58,7.79,6.44,4.91
21-10-24 4:00,252,2.36,18.21,7.88,12.1,2.09
21-10-24 4:00,342,2.99,29.92,7.46,1.97,4.12
21-10-24 4:00,343,1.93,20.27,7.78,1.93,3.37
21-10-24 4:00,344,2.17,16.69,6.59,0.83,3.21
21-10-24 4:00,339,1.99,13.22,6.8,12.62,3.1
21-10-24 4:00,250003,2.11,14.48,7.5,7.4,4.8
21-10-24 4:00,250002,1.93,24.66,7.29,11.98,3.97
21-10-24 4:00,412,3.68,23.06,7.64,1.66,3.52
21-10-24 4:00,411,2.28,16.33,7.05,5.36,3.42
21-10-24 4:00,410,3.56,17.34,6.95,13.58,3.1
21-10-24 4:00,409,2.47,24.73,7.87,5.58,3.57
21-10-24 4:00,408,0.29,18.47,7.39,10.02,4.88
21-10-24 4:00,407001,3.11,10.08,7.07,1.75,2.72
21-10-24 4:00,407,0.26,29.54,8.22,11.75,3.29
21-10-24 4:00,345,1.88,17.83,6.6,4.2,3.64
21-10-24 4:00,346,2.05,11.84,8.1,5.94,4.4
21-10-24 4:00,347,2.73,28.21,7.04,12.96,3.99
21-10-24 4:00,348,3.58,15.33,7.52,5.79,3.8
21-10-24 4:00,349,0.49,23.23,7.2,11.06,2.35
21-10-24 4:00,350,1.96,24.72,6.76,4.82,2.75
21-10-24 4:00,350001,1.01,15.37,7.76,8.26,2.03
21-10-24 4:00,351,1.39,18.66,7.76,6.93,4.04
21-10-24 4:00,356,1.37,26.89,6.88,9.08,3.65
21-10-24 4:00,352,2.07,17.99,7.01,5.27,2.46
21-10-24 4:00,335,3.26,19.35,8.22,9.49,3.19
21-10-24 4:00,406,3.45,29.26,7.36,2.21,4.05
21-10-24 4:00,405,2.16,19.47,7.17,10.93,4.53
21-10-24 4:00,404,3.56,17.31,8.22,0.93,4.01
21-10-24 4:00,353,3.12,28.01,8.46,8.76,2.58
21-10-24 4:00,354,2.83,17.48,6.87,9.27,3.37
21-10-24 4:00,355,1.05,15.71,8.22,3.65,4.2
21-10-24 4:00,357,1.19,11.87,6.65,8.38,2.68
21-10-24 4:00,358,2.67,11.99,7.85,4.75,3.97
21-10-24 4:00,370,1.09,25,6.73,6.82,4.35
21-10-24 4:00,371,0.31,18.31,6.89,6.04,3.57
21-10-24 4:00,372,3.99,24.76,7.73,9.9,2.79
21-10-24 4:00,373,2.61,11.16,6.92,13.28,2.3
21-10-24 4:00,374,2.83,18.65,7.56,3.38,3.92
21-10-24 4:00,378,3.75,22.15,7.83,2.22,3.2
21-10-24 4:00,379,3.02,11.36,6.51,7.55,2.42
21-10-24 4:00,380,2.08,18.58,8.47,11.15,3.54
21-10-24 4:00,381,1.67,14.95,7.66,8.72,2.35
21-10-24 4:00,382,2.24,21.2,7.59,7.08,4.02
21-10-24 4:00,376,2.85,18.85,6.68,13.38,4.41
21-10-24 4:00,377,1.3,28.7,8.09,6.37,4.75
21-10-24 4:00,383,0.42,15.77,8.28,11.7,2.33
21-10-24 4:00,384,3.9,21.98,8.41,6.3,4.56
21-10-24 4:00,396001,2.88,25.06,7.05,11.66,3.06
21-10-24 4:00,397,2.12,17.4,7.8,13.11,2.26
21-10-24 4:00,398,0.53,17.03,7.67,6.56,2.45
21-10-24 4:00,400,3.79,22.49,7.8,6.7,4.43
21-10-24 4:00,401,3.89,10.77,6.95,11.2,2.48
21-10-24 4:00,402,2.05,21.81,7.16,1.87,4.8
21-10-24 4:00,403,3.83,21.79,8.41,12.7,3.78
21-10-24 4:00,10,3.58,17.45,8.07,10.71,3.04
21-10-24 4:00,9,0.81,11.95,6.72,0.74,2.32
21-10-24 4:00,8,3.45,17.83,8.1,0.52,4.86
21-10-24 4:00,2,1.36,23.74,8.04,4.1,2.57
21-10-24 4:00,1,0.95,10.04,6.97,13.65,2.65
21-10-24 4:00,3,3.85,17.46,6.71,3.86,3.76
21-10-24 4:00,385,2.34,11.47,8.46,3.17,4.12
21-10-24 4:00,17,1.31,19.63,7.67,4.74,3.11
21-10-24 4:00,16,3.95,22.95,7.36,12.57,2.8
21-10-24 4:00,15,2.07,29.26,7.63,11.83,2.88
21-10-24 4:00,13,0.34,22,6.73,9.94,4.29
21-10-24 4:00,12,1.17,13.52,7.2,3.74,4.68
21-10-24 4:00,14,0.26,15.14,8.08,7.1,3.44
21-10-24 4:00,6,3.72,24.85,7.92,5.04,2.6
21-10-24 4:00,5,0.83,25.84,8.21,6.01,4.97
21-10-24 4:00,601,3.53,28.29,7.07,5.38,2.81
21-10-24 4:00,387,0.68,29.72,6.59,1.6,2.9
21-10-24 4:00,388,3.4,20.22,6.59,11.85,3.66
21-10-24 4:00,389,2.18,20.84,6.83,2.96,3
21-10-24 4:00,390,0.57,11.96,7.91,11.93,2.32
21-10-24 4:00,391,3.12,12.36,7.64,12.23,4.48
21-10-24 4:00,392,1.17,18.28,6.72,2.88,3.35
21-10-24 4:00,393,1.46,10.82,7.71,8.29,4.23
21-10-24 4:00,394,3.5,16.14,7.48,8.7,3.38
21-10-24 4:00,395,0.71,26.35,8.07,12.87,4.91
21-10-24 4:00,396,1.33,20.23,8.29,3.82,3.54
21-10-24 4:00,4,1.13,29.02,7.66,2.64,2.34
21-10-24 4:00,7,3.23,27.09,6.6,5.6,4
21-10-24 4:00,228,0.28,21.12,6.96,12.32,2.51
21-10-24 4:00,229,0.36,27.09,7.17,12.75,4.37
21-10-24 4:00,256001,2.14,18.26,8.07,6.96,4.45
21-10-24 4:00,399,1.86,15.5,7.06,6.01,3.96
21-10-24 4:00,24,0.72,19.38,8.28,5.14,3.37
21-10-24 4:00,24001,1.84,27.21,7.43,5.76,4.05
21-10-24 4:00,25,0.17,26.12,6.62,12.86,4.07
21-10-24 4:00,45001,2.64,22.9,7.43,0.19,2.56
21-10-24 4:00,71001,3.3,25.62,6.5,3.85,4.92
21-10-24 4:00,127001,2.48,28.8,8.27,12.58,3.08
21-10-24 4:00,202001,2.05,24.68,8.37,10.31,2.01
21-10-24 4:00,301001,0.61,29.22,7.54,9.26,2.52
21-10-24 4:00,304,2.8,27.86,8.27,4.77,3.04
21-10-24 4:00,422,3.53,28.6,8.34,5.08,3.21
21-10-24 5:00,179001,3.29,14.77,7.54,4.39,3.18
21-10-24 5:00,179,2.18,13.83,7.74,8.96,4.98
21-10-24 5:00,177,0.95,29.04,7.38,5.4,4.48
21-10-24 5:00,174,3.2,27.5,7.91,11.47,4.92
21-10-24 5:00,173,2.51,27.83,8.45,6.67,3.25
21-10-24 5:00,171001,0.45,23.44,7.5,10.97,4.3
